acc_train=0.0003149932964597732,acc_loss=2.634768486022949,val_acc=0.00045896739973445714,val_loss=9.702135801315308
acc_train=0.014675375596221063,acc_loss=1.530970573425293,val_acc=0.014760356244581063,val_loss=1.5787207037210464
acc_train=0.01713781983575429,acc_loss=1.4755001068115234,val_acc=0.016590959325996538,val_loss=1.6133171543478966
acc_train=0.01638597085750769,acc_loss=1.5892292261123657,val_acc=0.007744672280394923,val_loss=1.5987083725631237
acc_train=0.012055922447051483,acc_loss=1.5438454151153564,val_acc=0.008600775062780844,val_loss=1.6054422445595264
acc_train=0.007994865604229158,acc_loss=1.560138463973999,val_acc=0.018243558124883978,val_loss=1.571007464081049
acc_train=0.017534019782501502,acc_loss=1.5039271116256714,val_acc=0.011041938518474846,val_loss=1.5955006554722786
acc_train=0.023600506510111988,acc_loss=1.544460654258728,val_acc=0.016719721670321954,val_loss=1.5820363759994507
acc_train=0.01661839130504684,acc_loss=1.5840275287628174,val_acc=0.01689622465529249,val_loss=1.574216302484274
acc_train=0.013980730433561255,acc_loss=1.634242296218872,val_acc=0.011970721700693323,val_loss=1.5837165527045727
acc_train=0.016524582443003408,acc_loss=1.652761459350586,val_acc=0.017669327544776948,val_loss=1.5716068930923939
acc_train=0.01775111536566055,acc_loss=1.5652036666870117,val_acc=0.011707642205821132,val_loss=1.5824067927896976
acc_train=0.011418258755962663,acc_loss=1.58393394947052,val_acc=0.01684973663063516,val_loss=1.5773769691586494
acc_train=0.015596698460081215,acc_loss=1.5191210508346558,val_acc=0.014562191896675382,val_loss=1.5695706121623516
acc_train=0.013966185811062745,acc_loss=1.655807375907898,val_acc=0.017886121504393206,val_loss=1.5767308212816715
acc_train=0.015312707207250495,acc_loss=1.6815223693847656,val_acc=0.01576422005101636,val_loss=1.578508198261261
acc_train=0.015268872696240578,acc_loss=1.5794942378997803,val_acc=0.014435011676118338,val_loss=1.5757460109889507
acc_train=0.019651268129215797,acc_loss=1.535104513168335,val_acc=0.017045417258533046,val_loss=1.5764191336929798
acc_train=0.017911733522542245,acc_loss=1.6157481670379639,val_acc=0.00887332104615246,val_loss=1.6027609519660473
acc_train=0.006076273344364844,acc_loss=1.6524231433868408,val_acc=0.00902472563698227,val_loss=1.6030120849609375
acc_train=0.016159427385740523,acc_loss=1.5624223947525024,val_acc=0.01676758290553438,val_loss=1.580932267010212
acc_train=0.018173799850366282,acc_loss=1.5331156253814697,val_acc=0.015487698551089954,val_loss=1.5887320004403591
acc_train=0.016211867270837486,acc_loss=1.5407863855361938,val_acc=0.01675319050292034,val_loss=1.5817594416439533
acc_train=0.019399852687339885,acc_loss=1.4889055490493774,val_acc=0.01739682094163618,val_loss=1.5739204585552216
acc_train=0.015793145247808102,acc_loss=1.573531150817871,val_acc=0.007559137816128092,val_loss=1.6184928454458714
acc_train=0.018940571810506967,acc_loss=1.7302021980285645,val_acc=0.014467649972287867,val_loss=1.6255097910761833
acc_train=0.013505013794698477,acc_loss=1.6717181205749512,val_acc=0.01798839564780641,val_loss=1.5767871364951134
acc_train=0.018235414147445193,acc_loss=1.6226919889450073,val_acc=0.01497099903999798,val_loss=1.576430045068264
acc_train=0.0196497718596291,acc_loss=1.3940542936325073,val_acc=0.01570186639490866,val_loss=1.5693905837833881
acc_train=0.01293991291602186,acc_loss=1.7278578281402588,val_acc=0.008251459930357447,val_loss=1.6388589888811111
acc_train=0.006067562220991156,acc_loss=1.5773004293441772,val_acc=0.018179968486323434,val_loss=1.5682447366416454
acc_train=0.01635338839941661,acc_loss=1.6369712352752686,val_acc=0.007787543427341029,val_loss=1.5937423631548882
acc_train=0.013852066798510539,acc_loss=1.4802711009979248,val_acc=0.016393599059037083,val_loss=1.5713335163891315
acc_train=0.01723387669402514,acc_loss=1.607564091682434,val_acc=0.016899043502649383,val_loss=1.5646850429475307
acc_train=0.016348845411280427,acc_loss=1.4974439144134521,val_acc=0.01734963808926173,val_loss=1.5687623731791973
acc_train=0.016792820009623746,acc_loss=1.6073389053344727,val_acc=0.014947902492393125,val_loss=1.577236596494913
acc_train=0.012061127850002603,acc_loss=1.692826271057129,val_acc=0.01778948519677177,val_loss=1.5599477775394917
acc_train=0.01300967910989998,acc_loss=1.643689751625061,val_acc=0.004568672822636777,val_loss=1.614711418747902
acc_train=0.010138853008600148,acc_loss=1.6059495210647583,val_acc=0.018134183499018568,val_loss=1.5787336640059948
acc_train=0.02138454659398486,acc_loss=1.4902914762496948,val_acc=0.01577938679808491,val_loss=1.5751783810555935
acc_train=0.016270301092845697,acc_loss=1.5248205661773682,val_acc=0.005369139598500776,val_loss=1.6113997884094715
acc_train=0.00834572507996497,acc_loss=1.6856260299682617,val_acc=0.014682737563681377,val_loss=1.5773727744817734
acc_train=0.009659028160155646,acc_loss=1.6126201152801514,val_acc=0.005019576057941023,val_loss=1.6211706139147282
acc_train=0.011408493828117271,acc_loss=1.6106876134872437,val_acc=0.01404976525006929,val_loss=1.5972185917198658
acc_train=0.007964241313634345,acc_loss=1.7679330110549927,val_acc=0.015134184602678815,val_loss=1.5713569223880768
acc_train=0.014990400355149976,acc_loss=1.56067955493927,val_acc=0.018023259349141584,val_loss=1.5644743666052818
acc_train=0.012983250524954087,acc_loss=1.6170623302459717,val_acc=0.008768061751452384,val_loss=1.5861342549324036
acc_train=0.010872547874105264,acc_loss=1.6306037902832031,val_acc=0.005599639186088367,val_loss=1.6006495542824268
acc_train=0.0049750085260003235,acc_loss=1.536060094833374,val_acc=0.012350226587465308,val_loss=1.5818422809243202
acc_train=0.014345004605019505,acc_loss=1.5846372842788696,val_acc=0.010321969070925988,val_loss=1.6142951846122742
acc_train=0.011448308556617076,acc_loss=1.5993592739105225,val_acc=0.01441403680382116,val_loss=1.5961504131555557
acc_train=0.010181245666353334,acc_loss=1.7786601781845093,val_acc=0.018412613267766314,val_loss=1.5707182586193085
acc_train=0.018436199185232816,acc_loss=1.6407997608184814,val_acc=0.018400282778451828,val_loss=1.5615007542073727
acc_train=0.017570759193055927,acc_loss=1.668093204498291,val_acc=0.01337588545047506,val_loss=1.5683679059147835
acc_train=0.01927114176901507,acc_loss=1.5547685623168945,val_acc=0.009411542523468836,val_loss=1.5791180059313774
acc_train=0.009080805074988145,acc_loss=1.5899631977081299,val_acc=0.006001145393429688,val_loss=1.586235225200653
acc_train=0.004818067015887224,acc_loss=1.6311389207839966,val_acc=0.012193094610532616,val_loss=1.5704060457646847
acc_train=0.006878183649408065,acc_loss=1.625066876411438,val_acc=0.01806368660010131,val_loss=1.5647223889827728
acc_train=0.021785417825966,acc_loss=1.5213195085525513,val_acc=0.009529716665762376,val_loss=1.5788868218660355
acc_train=0.006450030838281082,acc_loss=1.6722056865692139,val_acc=0.01512007836103402,val_loss=1.5740789249539375
acc_train=0.019869833517876377,acc_loss=1.5899553298950195,val_acc=0.009281336284368577,val_loss=1.5764890499413013
acc_train=0.008419484146002925,acc_loss=1.5944291353225708,val_acc=0.016269116909433775,val_loss=1.5730234012007713
acc_train=0.019379385182776068,acc_loss=1.5000032186508179,val_acc=0.010915741536894775,val_loss=1.5670282170176506
acc_train=0.017489482548474513,acc_loss=1.420339822769165,val_acc=0.017334099296858307,val_loss=1.5647819228470325
acc_train=0.021154041544712163,acc_loss=1.560036301612854,val_acc=0.018153485882529755,val_loss=1.5626022517681122
acc_train=0.009666341758030437,acc_loss=1.7567702531814575,val_acc=0.012697189884598642,val_loss=1.5884190425276756
acc_train=0.014979274931947537,acc_loss=1.6026681661605835,val_acc=0.012584816035897794,val_loss=1.579824060201645
acc_train=0.017426956984765745,acc_loss=1.6229251623153687,val_acc=0.004101041369756125,val_loss=1.63078423589468
acc_train=0.0018384293408578469,acc_loss=1.6298255920410156,val_acc=0.017059096650410676,val_loss=1.5799733437597752
acc_train=0.02118258132369717,acc_loss=1.541431188583374,val_acc=0.015639001125302837,val_loss=1.5768472664058208
acc_train=0.01707732903074001,acc_loss=1.5384975671768188,val_acc=0.009395867702056623,val_loss=1.5937562994658947
acc_train=0.009659544148511862,acc_loss=1.597301959991455,val_acc=0.01776493545514564,val_loss=1.5725928880274296
acc_train=0.015274303365877892,acc_loss=1.5604337453842163,val_acc=0.008698882016027932,val_loss=1.6032153367996216
acc_train=0.017832426496861637,acc_loss=1.4716912508010864,val_acc=0.010061507779289498,val_loss=1.6131584979593754
acc_train=0.01474248192001993,acc_loss=1.6104069948196411,val_acc=0.01729931862336164,val_loss=1.5676559135317802
acc_train=0.016781858408111215,acc_loss=1.6210952997207642,val_acc=0.017708082167061715,val_loss=1.5697489120066166
acc_train=0.015745077411889147,acc_loss=1.6416594982147217,val_acc=0.01468607151486154,val_loss=1.5839732736349106
acc_train=0.019424236277072945,acc_loss=1.4897340536117554,val_acc=0.016360534621458846,val_loss=1.571121010929346
acc_train=0.016661149325529756,acc_loss=1.6236786842346191,val_acc=0.0176607924665243,val_loss=1.5689198784530163
acc_train=0.015777225650452652,acc_loss=1.4823747873306274,val_acc=0.01540471693997978,val_loss=1.5735003352165222
acc_train=0.022027361263249765,acc_loss=1.4863321781158447,val_acc=0.017771894245049217,val_loss=1.5629199147224426
acc_train=0.011926250518369074,acc_loss=1.7191845178604126,val_acc=0.015423967555089697,val_loss=1.5739488489925861
acc_train=0.014579804854702345,acc_loss=1.6538457870483398,val_acc=0.012785445449899718,val_loss=1.5830685310065746
acc_train=0.01279897697475682,acc_loss=1.6752208471298218,val_acc=0.01730650665573194,val_loss=1.5728293806314468
acc_train=0.011613154377459259,acc_loss=1.639600396156311,val_acc=0.005329778357581561,val_loss=1.6138534247875214
acc_train=0.011172673154039268,acc_loss=1.6424083709716797,val_acc=0.017529543776032643,val_loss=1.5892308130860329
acc_train=0.016486374970848358,acc_loss=1.6150139570236206,val_acc=0.007989534612155572,val_loss=1.6101949699223042
acc_train=0.007993793671012144,acc_loss=1.5592761039733887,val_acc=0.017870454303018327,val_loss=1.5765512399375439
acc_train=0.020502747146978043,acc_loss=1.5856223106384277,val_acc=0.01279164735180786,val_loss=1.576074380427599
acc_train=0.016875245420502276,acc_loss=1.6161094903945923,val_acc=0.006774408647238973,val_loss=1.6094219125807285
acc_train=0.003612307483442464,acc_loss=1.6600433588027954,val_acc=0.017378109737465067,val_loss=1.571867924183607
acc_train=0.010993701978251221,acc_loss=1.5939661264419556,val_acc=0.010658123294844035,val_loss=1.5789517797529697
acc_train=0.016103544860312034,acc_loss=1.5923651456832886,val_acc=0.01756719954589316,val_loss=1.574762362986803
acc_train=0.020438527174140006,acc_loss=1.6208548545837402,val_acc=0.017140738379367592,val_loss=1.565892230719328
acc_train=0.023678560933803734,acc_loss=1.4755094051361084,val_acc=0.01776960737638797,val_loss=1.5626200810074806
acc_train=0.01932276647980396,acc_loss=1.5360771417617798,val_acc=0.016931532830677505,val_loss=1.56591309979558
acc_train=0.01369774959291611,acc_loss=1.7556970119476318,val_acc=0.005582316755456644,val_loss=1.6231769509613514
acc_train=0.010902226042656993,acc_loss=1.5530558824539185,val_acc=0.008597982883280064,val_loss=1.5907460153102875
acc_train=0.010297614605531432,acc_loss=1.5922986268997192,val_acc=0.014949614440645478,val_loss=1.5699590668082237
acc_train=0.012893590044014292,acc_loss=1.614966630935669,val_acc=0.007524575833204661,val_loss=1.5852347277104855
acc_train=0.012498422203806538,acc_loss=1.5175092220306396,val_acc=0.013353134749532933,val_loss=1.5703367330133915
acc_train=0.018856372390907004,acc_loss=1.4609676599502563,val_acc=0.01740192469442376,val_loss=1.5680701546370983
acc_train=0.016891734340438155,acc_loss=1.5415624380111694,val_acc=0.01249963100619781,val_loss=1.5675363130867481
acc_train=0.017962678708442443,acc_loss=1.5322456359863281,val_acc=0.013257017079410696,val_loss=1.5669711045920849
acc_train=0.01746521011103388,acc_loss=1.6938809156417847,val_acc=0.0152340529372903,val_loss=1.575005166232586
acc_train=0.01241925814993429,acc_loss=1.5940415859222412,val_acc=0.00802430339752655,val_loss=1.6681384593248367
acc_train=0.004237333172952259,acc_loss=1.6799283027648926,val_acc=0.01804350578850098,val_loss=1.5881572104990482
acc_train=0.013082918847042994,acc_loss=1.6081489324569702,val_acc=0.010593648936026816,val_loss=1.5907919071614742
acc_train=0.012644166621783371,acc_loss=1.6293144226074219,val_acc=0.011184537412419697,val_loss=1.5882780589163303
acc_train=0.0072946781414822935,acc_loss=1.5701912641525269,val_acc=0.017797732739310908,val_loss=1.5713673047721386
acc_train=0.01809616279355182,acc_loss=1.5514096021652222,val_acc=0.014242847811540777,val_loss=1.5685236789286137
acc_train=0.015056982209297623,acc_loss=1.6832643747329712,val_acc=0.01778474429503179,val_loss=1.5699807591736317
acc_train=0.0119706380892816,acc_loss=1.7195804119110107,val_acc=0.008797029960998867,val_loss=1.5832678116858006
acc_train=0.013937278696902465,acc_loss=1.4398398399353027,val_acc=0.012315558331109033,val_loss=1.5686975568532944
acc_train=0.014395328239227475,acc_loss=1.5499510765075684,val_acc=0.006094131762848294,val_loss=1.5858278572559357
acc_train=0.013198399885819891,acc_loss=1.5507365465164185,val_acc=0.017742280863386445,val_loss=1.567323312163353
acc_train=0.022078490481239412,acc_loss=1.533398151397705,val_acc=0.014402919208951703,val_loss=1.573197454214096
acc_train=0.019486416908624054,acc_loss=1.5185350179672241,val_acc=0.0108373007484882,val_loss=1.621261976659298
acc_train=0.014332381130494608,acc_loss=1.5301505327224731,val_acc=0.016373752601423645,val_loss=1.5688229948282242
acc_train=0.015485947606343678,acc_loss=1.6168333292007446,val_acc=0.014664163133240605,val_loss=1.5741763189435005
acc_train=0.024826967068950153,acc_loss=1.5481414794921875,val_acc=0.01801118806306388,val_loss=1.5618150047957897
acc_train=0.012490938290374114,acc_loss=1.674996018409729,val_acc=0.008600404525091556,val_loss=1.5901258513331413
acc_train=0.00777462818356748,acc_loss=1.5879642963409424,val_acc=0.01425596798966966,val_loss=1.6080934703350067
acc_train=0.011689086390005333,acc_loss=1.6295394897460938,val_acc=0.01227742770095782,val_loss=1.5828052163124084
acc_train=0.014938917780543555,acc_loss=1.4676508903503418,val_acc=0.015663284340101113,val_loss=1.571144811809063
acc_train=0.013465522672728639,acc_loss=1.5605815649032593,val_acc=0.013505870747389044,val_loss=1.5779052898287773
acc_train=0.015657158431265528,acc_loss=1.6520984172821045,val_acc=0.01774176716053177,val_loss=1.5716133676469326
acc_train=0.020309804327688377,acc_loss=1.486350655555725,val_acc=0.01813280445674225,val_loss=1.5762764997780323
acc_train=0.011806136199672523,acc_loss=1.5968347787857056,val_acc=0.00837578868371769,val_loss=1.5888414196670055
acc_train=0.010035612522261731,acc_loss=1.55368173122406,val_acc=0.017261523145889614,val_loss=1.5733177326619625
acc_train=0.01909597734044786,acc_loss=1.5545543432235718,val_acc=0.011435633838320691,val_loss=1.58761315792799
acc_train=0.0090821975400281,acc_loss=1.7042027711868286,val_acc=0.01269502674363321,val_loss=1.577547151595354
acc_train=0.014161059115760143,acc_loss=1.6840218305587769,val_acc=0.010768755790083642,val_loss=1.59636852145195
acc_train=0.011104230750263094,acc_loss=1.4816416501998901,val_acc=0.018554795370553094,val_loss=1.553738933056593
acc_train=0.019263236866255997,acc_loss=1.4924780130386353,val_acc=0.01342656956260939,val_loss=1.5751677639782429
acc_train=0.020042024391578386,acc_loss=1.4874283075332642,val_acc=0.017297670481081343,val_loss=1.5643342211842537
acc_train=0.015186441002309509,acc_loss=1.5783319473266602,val_acc=0.013551148353596165,val_loss=1.5801510773599148
acc_train=0.013662021617280327,acc_loss=1.5101860761642456,val_acc=0.01792730834834069,val_loss=1.5646284222602844
acc_train=0.013850215272052456,acc_loss=1.6781331300735474,val_acc=0.017165441910057803,val_loss=1.579209253191948
acc_train=0.023878032947101217,acc_loss=1.4799691438674927,val_acc=0.010943590581404764,val_loss=1.5870279483497143
acc_train=0.017719966444423862,acc_loss=1.6441041231155396,val_acc=0.012277976852037093,val_loss=1.5812572315335274
acc_train=0.01405436663359786,acc_loss=1.6799556016921997,val_acc=0.01585285857958344,val_loss=1.580722812563181
acc_train=0.00844786956066601,acc_loss=1.6415703296661377,val_acc=0.005174774255181475,val_loss=1.6230748854577541
acc_train=0.004529707902898653,acc_loss=1.6096018552780151,val_acc=0.018254500361658578,val_loss=1.5635303929448128
acc_train=0.027782130524360873,acc_loss=1.4428633451461792,val_acc=0.016982814739823788,val_loss=1.5672795176506042
acc_train=0.022242961761560282,acc_loss=1.5581645965576172,val_acc=0.01741718262693507,val_loss=1.5611405745148659
acc_train=0.01115105911549167,acc_loss=1.6144640445709229,val_acc=0.005375880695394678,val_loss=1.64095851033926
acc_train=0.00620994769570655,acc_loss=1.5742040872573853,val_acc=0.016546160061353312,val_loss=1.5660072565078735
acc_train=0.018250884487484336,acc_loss=1.4871455430984497,val_acc=0.01201478974646246,val_loss=1.5791602618992329
acc_train=0.018095805854255836,acc_loss=1.4606658220291138,val_acc=0.017527140373236667,val_loss=1.5591386817395687
acc_train=0.01871537076717962,acc_loss=1.6098659038543701,val_acc=0.009739009889789813,val_loss=1.6048579402267933
acc_train=0.018893680042607434,acc_loss=1.4451898336410522,val_acc=0.014099944825727965,val_loss=1.619050819426775
acc_train=0.00934418146913504,acc_loss=1.7530263662338257,val_acc=0.014989380995504717,val_loss=1.5935974158346653
acc_train=0.009740285218779463,acc_loss=1.5437339544296265,val_acc=0.008351134598018038,val_loss=1.6303374096751213
acc_train=0.013294540067766586,acc_loss=1.6414159536361694,val_acc=0.014911898239701009,val_loss=1.5888185054063797
acc_train=0.01593036002951344,acc_loss=1.5409554243087769,val_acc=0.01774593788247666,val_loss=1.5667813047766685
acc_train=0.01955105832848984,acc_loss=1.518855094909668,val_acc=0.016929725644256415,val_loss=1.5685699172317982
acc_train=0.008692244660887952,acc_loss=1.6920946836471558,val_acc=0.0035047133278668877,val_loss=1.6595965437591076
acc_train=0.005099488623397509,acc_loss=1.623487114906311,val_acc=0.015374364267542628,val_loss=1.5855220593512058
acc_train=0.01479652061286667,acc_loss=1.6846978664398193,val_acc=0.01798611193714731,val_loss=1.5796112306416035
acc_train=0.011861420511885466,acc_loss=1.6540597677230835,val_acc=0.0060780655997093435,val_loss=1.6109499372541904
acc_train=0.006721989485319643,acc_loss=1.5174801349639893,val_acc=0.01816913786362754,val_loss=1.562227051705122
acc_train=0.02097724019253958,acc_loss=1.547074794769287,val_acc=0.017590371330433105,val_loss=1.5753814354538918
acc_train=0.0156395701568143,acc_loss=1.6538594961166382,val_acc=0.0150186678217038,val_loss=1.5820585452020168
acc_train=0.01422153470004012,acc_loss=1.6273794174194336,val_acc=0.006910211673783824,val_loss=1.5968384630978107
acc_train=0.011462173607032883,acc_loss=1.585776448249817,val_acc=0.012251555629243627,val_loss=1.5762714631855488
acc_train=0.018730599793522106,acc_loss=1.4598177671432495,val_acc=0.017244699233150477,val_loss=1.565551657229662
acc_train=0.026955515519762746,acc_loss=1.378719449043274,val_acc=0.017738550458064155,val_loss=1.571725495159626
acc_train=0.018946683374501772,acc_loss=1.6272627115249634,val_acc=0.014683977656464278,val_loss=1.585742350667715
acc_train=0.012958073841313332,acc_loss=1.52602219581604,val_acc=0.005236804461276064,val_loss=1.6594459563493729
acc_train=0.01420057048988788,acc_loss=1.551361083984375,val_acc=0.017650442218014678,val_loss=1.5628618001937866
acc_train=0.012440090036273976,acc_loss=1.629004716873169,val_acc=0.01347041822198679,val_loss=1.5757567174732685
acc_train=0.01742286111918541,acc_loss=1.5507571697235107,val_acc=0.015970338669841905,val_loss=1.5613873340189457
acc_train=0.018436823913152926,acc_loss=1.6070973873138428,val_acc=0.01400982043335591,val_loss=1.5811627581715584
acc_train=0.017068202507270355,acc_loss=1.592108964920044,val_acc=0.012818116524350859,val_loss=1.587991088628769
acc_train=0.010698449300339655,acc_loss=1.591204285621643,val_acc=0.01687877087688215,val_loss=1.5767958983778954
acc_train=0.01701729968884434,acc_loss=1.578298568725586,val_acc=0.016121127573165944,val_loss=1.5791751630604267
acc_train=0.015326391296929262,acc_loss=1.5661661624908447,val_acc=0.014645025105962297,val_loss=1.5725565887987614
acc_train=0.017868234723865204,acc_loss=1.6071841716766357,val_acc=0.014173247401230143,val_loss=1.5802490934729576
acc_train=0.01863951776235276,acc_loss=1.5411581993103027,val_acc=0.003826190536434178,val_loss=1.6782046593725681
acc_train=0.005938264633383806,acc_loss=1.6628602743148804,val_acc=0.015269396104834432,val_loss=1.5832391642034054
acc_train=0.014710605666295559,acc_loss=1.5754821300506592,val_acc=0.01749606833383411,val_loss=1.574113618582487
acc_train=0.02053649740260529,acc_loss=1.6595637798309326,val_acc=0.01607772940124398,val_loss=1.5841514244675636
acc_train=0.013737615818721493,acc_loss=1.5676462650299072,val_acc=0.012660795545534061,val_loss=1.5777185894548893
acc_train=0.01704613950720618,acc_loss=1.558728575706482,val_acc=0.014698109266256764,val_loss=1.5918090306222439
acc_train=0.013346159974670129,acc_loss=1.6658222675323486,val_acc=0.017989534634493487,val_loss=1.5596530139446259
acc_train=0.01723804618616897,acc_loss=1.5267571210861206,val_acc=0.017218998515984386,val_loss=1.5652830265462399
acc_train=0.017777021083977503,acc_loss=1.6191906929016113,val_acc=0.005812731976542625,val_loss=1.614706814289093
acc_train=0.008946717258651838,acc_loss=1.673086404800415,val_acc=0.005274076229398426,val_loss=1.6361432038247585
acc_train=0.010989604700356738,acc_loss=1.553916335105896,val_acc=0.01724929333586603,val_loss=1.583659902215004
acc_train=0.01285954367103543,acc_loss=1.6820100545883179,val_acc=0.0062706643539656454,val_loss=1.6157381273806095
acc_train=0.004682781550062475,acc_loss=1.58517587184906,val_acc=0.007744075862100329,val_loss=1.608427170664072
acc_train=0.005660516823369405,acc_loss=1.6628681421279907,val_acc=0.01855654061386324,val_loss=1.5690733157098293
acc_train=0.01649712274933509,acc_loss=1.64022958278656,val_acc=0.01847774144374697,val_loss=1.5786187835037708
acc_train=0.018941701611818875,acc_loss=1.5987836122512817,val_acc=0.011356814900561136,val_loss=1.5800963155925274
acc_train=0.019259731425205588,acc_loss=1.5666660070419312,val_acc=0.015525557145964018,val_loss=1.5811858847737312
acc_train=0.009661143560491482,acc_loss=1.5805035829544067,val_acc=0.01023484953967527,val_loss=1.5742724277079105
acc_train=0.015134922700010036,acc_loss=1.5022343397140503,val_acc=0.002082628206724495,val_loss=1.6355109177529812
acc_train=0.002940564953437343,acc_loss=1.602528691291809,val_acc=0.016784579588035996,val_loss=1.5764229446649551
acc_train=0.014751009505859218,acc_loss=1.5296926498413086,val_acc=0.013761767884255826,val_loss=1.5720404013991356
acc_train=0.009661360533585845,acc_loss=1.6623132228851318,val_acc=0.009933723114435338,val_loss=1.59360146895051
acc_train=0.014636263548545358,acc_loss=1.568671464920044,val_acc=0.01666535290468889,val_loss=1.582999523729086
acc_train=0.016392207415329676,acc_loss=1.6545405387878418,val_acc=0.017608695732303517,val_loss=1.568292248994112
acc_train=0.020761399593675997,acc_loss=1.4795868396759033,val_acc=0.01578270684846228,val_loss=1.5713314451277256
acc_train=0.01729477534445392,acc_loss=1.6045880317687988,val_acc=0.0060881081118417035,val_loss=1.6166743040084839
acc_train=0.007931250491962116,acc_loss=1.6635169982910156,val_acc=0.015369239389079664,val_loss=1.5974504761397839
acc_train=0.01283597140478811,acc_loss=1.6601570844650269,val_acc=0.0166825876871022,val_loss=1.5746889375150204
acc_train=0.01638236867743946,acc_loss=1.50714111328125,val_acc=0.009882069589621512,val_loss=1.5866951122879982
acc_train=0.01038505085707077,acc_loss=1.6268147230148315,val_acc=0.014469656090519731,val_loss=1.568888884037733
acc_train=0.009959199988378886,acc_loss=1.6075540781021118,val_acc=0.005702339193912733,val_loss=1.6126821488142014
acc_train=0.004176273641087401,acc_loss=1.6063177585601807,val_acc=0.018855295014021386,val_loss=1.5658986493945122
acc_train=0.021285411057850503,acc_loss=1.5657752752304077,val_acc=0.011231620011224866,val_loss=1.5799104012548923
acc_train=0.02005378390726488,acc_loss=1.5750274658203125,val_acc=0.015983292947281326,val_loss=1.5719916261732578
acc_train=0.02014934699669704,acc_loss=1.5542322397232056,val_acc=0.01788041032065652,val_loss=1.5656718537211418
acc_train=0.015912014596480072,acc_loss=1.6062560081481934,val_acc=0.004176917193148291,val_loss=1.6200323775410652
acc_train=0.0015533441664540332,acc_loss=1.5370985269546509,val_acc=0.010316107947583138,val_loss=1.5827626883983612
acc_train=0.005555197486582838,acc_loss=1.7381384372711182,val_acc=0.017900932741918577,val_loss=1.5764097720384598
acc_train=0.01984985738778788,acc_loss=1.5565627813339233,val_acc=0.008677830509143891,val_loss=1.6294704861938953
acc_train=0.005077521325990372,acc_loss=1.6069965362548828,val_acc=0.018091400787204174,val_loss=1.5788376927375793
acc_train=0.014557404745824759,acc_loss=1.6287968158721924,val_acc=0.01336438764308882,val_loss=1.5813666880130768
acc_train=0.014659247707840276,acc_loss=1.5252701044082642,val_acc=0.01808569642293445,val_loss=1.565148115158081
acc_train=0.018487729294319476,acc_loss=1.568143367767334,val_acc=0.015959309655803708,val_loss=1.5726988166570663
acc_train=0.018688827505519964,acc_loss=1.5793554782867432,val_acc=0.01814699331661187,val_loss=1.5673374719917774
acc_train=0.014924984751305766,acc_loss=1.5743895769119263,val_acc=0.008511499433879528,val_loss=1.6051388904452324
acc_train=0.004136136327295847,acc_loss=1.6066921949386597,val_acc=0.005773326188633089,val_loss=1.6067469045519829
acc_train=0.0010883909077267695,acc_loss=1.5889716148376465,val_acc=0.014381094946182333,val_loss=1.5923509262502193
acc_train=0.017539813515051357,acc_loss=1.4829169511795044,val_acc=0.016811461684708876,val_loss=1.566768355667591
acc_train=0.0160767370145251,acc_loss=1.5845750570297241,val_acc=0.015905842114566682,val_loss=1.568332064896822
acc_train=0.02613596507141734,acc_loss=1.4636555910110474,val_acc=0.017555161188205916,val_loss=1.5716397874057293
acc_train=0.0143985888227237,acc_loss=1.7168266773223877,val_acc=0.007932614226180277,val_loss=1.585176795721054
acc_train=0.010782538887679051,acc_loss=1.5951656103134155,val_acc=0.009608580249688463,val_loss=1.575693991035223
acc_train=0.016084651595260444,acc_loss=1.5464251041412354,val_acc=0.010913711810732543,val_loss=1.5739417187869549
acc_train=0.008148127453728194,acc_loss=1.5159224271774292,val_acc=0.017799095415872164,val_loss=1.5610530003905296
acc_train=0.012860292605633976,acc_loss=1.7116549015045166,val_acc=0.00544058306711763,val_loss=1.5960514694452286
acc_train=0.008662873123618874,acc_loss=1.5940568447113037,val_acc=0.016763079660358036,val_loss=1.568878959864378
acc_train=0.016096253442620907,acc_loss=1.5897051095962524,val_acc=0.017400972899764708,val_loss=1.561450645327568
acc_train=0.017600457892194155,acc_loss=1.612418293952942,val_acc=0.006943630017525603,val_loss=1.5869908072054386
acc_train=0.01354616432427306,acc_loss=1.5158919095993042,val_acc=0.014168829817254602,val_loss=1.5852586925029755
acc_train=0.009331276128038133,acc_loss=1.754394769668579,val_acc=0.017642561393326685,val_loss=1.5673034712672234
acc_train=0.02014104228002021,acc_loss=1.5347377061843872,val_acc=0.00969910959288299,val_loss=1.5771123990416527
acc_train=0.008713248624156162,acc_loss=1.6344611644744873,val_acc=0.016971791952030163,val_loss=1.5746601037681103
acc_train=0.019532439015062998,acc_loss=1.5161824226379395,val_acc=0.017367686832163564,val_loss=1.5598449148237705
acc_train=0.007780524181705136,acc_loss=1.6140321493148804,val_acc=0.00395192918779243,val_loss=1.610938597470522
acc_train=0.008745738632508378,acc_loss=1.60005784034729,val_acc=0.018030859158324124,val_loss=1.5588935166597366
acc_train=0.017636990037336125,acc_loss=1.569036841392517,val_acc=0.016885744349541418,val_loss=1.56097000092268
acc_train=0.019946980261984805,acc_loss=1.5468906164169312,val_acc=0.005032270298407447,val_loss=1.6141661889851093
acc_train=0.013333427523347003,acc_loss=1.523513674736023,val_acc=0.016996335466556125,val_loss=1.566216453909874
